,snapshot,objective,stores,generators
1532,2035-07-11 12:00:00,1.0,1.0,1.0
1533,2035-07-11 15:00:00,1.0,1.0,1.0
1534,2035-07-11 18:00:00,1.0,1.0,1.0
1535,2035-07-11 21:00:00,1.0,1.0,1.0
1536,2035-07-12 00:00:00,1.0,1.0,1.0
1537,2035-07-12 03:00:00,1.0,1.0,1.0
1538,2035-07-12 06:00:00,1.0,1.0,1.0
1539,2035-07-12 09:00:00,1.0,1.0,1.0
1540,2035-07-12 12:00:00,1.0,1.0,1.0
1541,2035-07-12 15:00:00,1.0,1.0,1.0
1542,2035-07-12 18:00:00,1.0,1.0,1.0
1543,2035-07-12 21:00:00,1.0,1.0,1.0
1544,2035-07-13 00:00:00,1.0,1.0,1.0
1545,2035-07-13 03:00:00,1.0,1.0,1.0
1546,2035-07-13 06:00:00,1.0,1.0,1.0
1547,2035-07-13 09:00:00,1.0,1.0,1.0
1548,2035-07-13 12:00:00,1.0,1.0,1.0
1549,2035-07-13 15:00:00,1.0,1.0,1.0
1550,2035-07-13 18:00:00,1.0,1.0,1.0
1551,2035-07-13 21:00:00,1.0,1.0,1.0
1552,2035-07-14 00:00:00,1.0,1.0,1.0
1553,2035-07-14 03:00:00,1.0,1.0,1.0
1554,2035-07-14 06:00:00,1.0,1.0,1.0
1555,2035-07-14 09:00:00,1.0,1.0,1.0
1556,2035-07-14 12:00:00,1.0,1.0,1.0
1557,2035-07-14 15:00:00,1.0,1.0,1.0
1558,2035-07-14 18:00:00,1.0,1.0,1.0
1559,2035-07-14 21:00:00,1.0,1.0,1.0
1560,2035-07-15 00:00:00,1.0,1.0,1.0
1561,2035-07-15 03:00:00,1.0,1.0,1.0
1562,2035-07-15 06:00:00,1.0,1.0,1.0
1563,2035-07-15 09:00:00,1.0,1.0,1.0
1564,2035-07-15 12:00:00,1.0,1.0,1.0
1565,2035-07-15 15:00:00,1.0,1.0,1.0
1566,2035-07-15 18:00:00,1.0,1.0,1.0
1567,2035-07-15 21:00:00,1.0,1.0,1.0
1568,2035-07-16 00:00:00,1.0,1.0,1.0
1569,2035-07-16 03:00:00,1.0,1.0,1.0
1570,2035-07-16 06:00:00,1.0,1.0,1.0
1571,2035-07-16 09:00:00,1.0,1.0,1.0
1572,2035-07-16 12:00:00,1.0,1.0,1.0
1573,2035-07-16 15:00:00,1.0,1.0,1.0
1574,2035-07-16 18:00:00,1.0,1.0,1.0
1575,2035-07-16 21:00:00,1.0,1.0,1.0
1576,2035-07-17 00:00:00,1.0,1.0,1.0
1577,2035-07-17 03:00:00,1.0,1.0,1.0
1578,2035-07-17 06:00:00,1.0,1.0,1.0
1579,2035-07-17 09:00:00,1.0,1.0,1.0
1580,2035-07-17 12:00:00,1.0,1.0,1.0
1581,2035-07-17 15:00:00,1.0,1.0,1.0
1582,2035-07-17 18:00:00,1.0,1.0,1.0
1583,2035-07-17 21:00:00,1.0,1.0,1.0
1584,2035-07-18 00:00:00,1.0,1.0,1.0
1585,2035-07-18 03:00:00,1.0,1.0,1.0
1586,2035-07-18 06:00:00,1.0,1.0,1.0
1587,2035-07-18 09:00:00,1.0,1.0,1.0
1588,2035-07-18 12:00:00,1.0,1.0,1.0
1589,2035-07-18 15:00:00,1.0,1.0,1.0
1590,2035-07-18 18:00:00,1.0,1.0,1.0
1591,2035-07-18 21:00:00,1.0,1.0,1.0
1592,2035-07-19 00:00:00,1.0,1.0,1.0
1593,2035-07-19 03:00:00,1.0,1.0,1.0
1594,2035-07-19 06:00:00,1.0,1.0,1.0
1595,2035-07-19 09:00:00,1.0,1.0,1.0
1596,2035-07-19 12:00:00,1.0,1.0,1.0
1597,2035-07-19 15:00:00,1.0,1.0,1.0
1598,2035-07-19 18:00:00,1.0,1.0,1.0
1599,2035-07-19 21:00:00,1.0,1.0,1.0
1600,2035-07-20 00:00:00,1.0,1.0,1.0
1601,2035-07-20 03:00:00,1.0,1.0,1.0
1602,2035-07-20 06:00:00,1.0,1.0,1.0
1603,2035-07-20 09:00:00,1.0,1.0,1.0
1604,2035-07-20 12:00:00,1.0,1.0,1.0
1605,2035-07-20 15:00:00,1.0,1.0,1.0
1606,2035-07-20 18:00:00,1.0,1.0,1.0
1607,2035-07-20 21:00:00,1.0,1.0,1.0
1608,2035-07-21 00:00:00,1.0,1.0,1.0
1609,2035-07-21 03:00:00,1.0,1.0,1.0
1610,2035-07-21 06:00:00,1.0,1.0,1.0
1611,2035-07-21 09:00:00,1.0,1.0,1.0
1612,2035-07-21 12:00:00,1.0,1.0,1.0
1613,2035-07-21 15:00:00,1.0,1.0,1.0
1614,2035-07-21 18:00:00,1.0,1.0,1.0
1615,2035-07-21 21:00:00,1.0,1.0,1.0
1616,2035-07-22 00:00:00,1.0,1.0,1.0
1617,2035-07-22 03:00:00,1.0,1.0,1.0
1618,2035-07-22 06:00:00,1.0,1.0,1.0
1619,2035-07-22 09:00:00,1.0,1.0,1.0
1620,2035-07-22 12:00:00,1.0,1.0,1.0
1621,2035-07-22 15:00:00,1.0,1.0,1.0
1622,2035-07-22 18:00:00,1.0,1.0,1.0
1623,2035-07-22 21:00:00,1.0,1.0,1.0
1624,2035-07-23 00:00:00,1.0,1.0,1.0
1625,2035-07-23 03:00:00,1.0,1.0,1.0
1626,2035-07-23 06:00:00,1.0,1.0,1.0
1627,2035-07-23 09:00:00,1.0,1.0,1.0
1628,2035-07-23 12:00:00,1.0,1.0,1.0
1629,2035-07-23 15:00:00,1.0,1.0,1.0
1630,2035-07-23 18:00:00,1.0,1.0,1.0
1631,2035-07-23 21:00:00,1.0,1.0,1.0
1632,2035-07-24 00:00:00,1.0,1.0,1.0
1633,2035-07-24 03:00:00,1.0,1.0,1.0
1634,2035-07-24 06:00:00,1.0,1.0,1.0
1635,2035-07-24 09:00:00,1.0,1.0,1.0
1636,2035-07-24 12:00:00,1.0,1.0,1.0
1637,2035-07-24 15:00:00,1.0,1.0,1.0
1638,2035-07-24 18:00:00,1.0,1.0,1.0
1639,2035-07-24 21:00:00,1.0,1.0,1.0
1640,2035-07-25 00:00:00,1.0,1.0,1.0
1641,2035-07-25 03:00:00,1.0,1.0,1.0
1642,2035-07-25 06:00:00,1.0,1.0,1.0
1643,2035-07-25 09:00:00,1.0,1.0,1.0
1644,2035-07-25 12:00:00,1.0,1.0,1.0
1645,2035-07-25 15:00:00,1.0,1.0,1.0
1646,2035-07-25 18:00:00,1.0,1.0,1.0
1647,2035-07-25 21:00:00,1.0,1.0,1.0
1648,2035-07-26 00:00:00,1.0,1.0,1.0
1649,2035-07-26 03:00:00,1.0,1.0,1.0
1650,2035-07-26 06:00:00,1.0,1.0,1.0
1651,2035-07-26 09:00:00,1.0,1.0,1.0
1652,2035-07-26 12:00:00,1.0,1.0,1.0
1653,2035-07-26 15:00:00,1.0,1.0,1.0
1654,2035-07-26 18:00:00,1.0,1.0,1.0
1655,2035-07-26 21:00:00,1.0,1.0,1.0
1656,2035-07-27 00:00:00,1.0,1.0,1.0
1657,2035-07-27 03:00:00,1.0,1.0,1.0
1658,2035-07-27 06:00:00,1.0,1.0,1.0
1659,2035-07-27 09:00:00,1.0,1.0,1.0
1660,2035-07-27 12:00:00,1.0,1.0,1.0
1661,2035-07-27 15:00:00,1.0,1.0,1.0
1662,2035-07-27 18:00:00,1.0,1.0,1.0
1663,2035-07-27 21:00:00,1.0,1.0,1.0
1664,2035-07-28 00:00:00,1.0,1.0,1.0
1665,2035-07-28 03:00:00,1.0,1.0,1.0
1666,2035-07-28 06:00:00,1.0,1.0,1.0
1667,2035-07-28 09:00:00,1.0,1.0,1.0
1668,2035-07-28 12:00:00,1.0,1.0,1.0
1669,2035-07-28 15:00:00,1.0,1.0,1.0
1670,2035-07-28 18:00:00,1.0,1.0,1.0
1671,2035-07-28 21:00:00,1.0,1.0,1.0
1672,2035-07-29 00:00:00,1.0,1.0,1.0
1673,2035-07-29 03:00:00,1.0,1.0,1.0
1674,2035-07-29 06:00:00,1.0,1.0,1.0
1675,2035-07-29 09:00:00,1.0,1.0,1.0
1676,2035-07-29 12:00:00,1.0,1.0,1.0
1677,2035-07-29 15:00:00,1.0,1.0,1.0
1678,2035-07-29 18:00:00,1.0,1.0,1.0
1679,2035-07-29 21:00:00,1.0,1.0,1.0
1680,2035-07-30 00:00:00,1.0,1.0,1.0
1681,2035-07-30 03:00:00,1.0,1.0,1.0
1682,2035-07-30 06:00:00,1.0,1.0,1.0
1683,2035-07-30 09:00:00,1.0,1.0,1.0
1684,2035-07-30 12:00:00,1.0,1.0,1.0
1685,2035-07-30 15:00:00,1.0,1.0,1.0
1686,2035-07-30 18:00:00,1.0,1.0,1.0
1687,2035-07-30 21:00:00,1.0,1.0,1.0
1688,2035-07-31 00:00:00,1.0,1.0,1.0
1689,2035-07-31 03:00:00,1.0,1.0,1.0
1690,2035-07-31 06:00:00,1.0,1.0,1.0
1691,2035-07-31 09:00:00,1.0,1.0,1.0
1692,2035-07-31 12:00:00,1.0,1.0,1.0
1693,2035-07-31 15:00:00,1.0,1.0,1.0
1694,2035-07-31 18:00:00,1.0,1.0,1.0
1695,2035-07-31 21:00:00,1.0,1.0,1.0
1696,2035-08-01 00:00:00,1.0,1.0,1.0
1697,2035-08-01 03:00:00,1.0,1.0,1.0
1698,2035-08-01 06:00:00,1.0,1.0,1.0
1699,2035-08-01 09:00:00,1.0,1.0,1.0
1700,2035-08-01 12:00:00,1.0,1.0,1.0
1701,2035-08-01 15:00:00,1.0,1.0,1.0
1702,2035-08-01 18:00:00,1.0,1.0,1.0
1703,2035-08-01 21:00:00,1.0,1.0,1.0
1704,2035-08-02 00:00:00,1.0,1.0,1.0
1705,2035-08-02 03:00:00,1.0,1.0,1.0
1706,2035-08-02 06:00:00,1.0,1.0,1.0
1707,2035-08-02 09:00:00,1.0,1.0,1.0
1708,2035-08-02 12:00:00,1.0,1.0,1.0
1709,2035-08-02 15:00:00,1.0,1.0,1.0
1710,2035-08-02 18:00:00,1.0,1.0,1.0
1711,2035-08-02 21:00:00,1.0,1.0,1.0
1712,2035-08-03 00:00:00,1.0,1.0,1.0
1713,2035-08-03 03:00:00,1.0,1.0,1.0
1714,2035-08-03 06:00:00,1.0,1.0,1.0
1715,2035-08-03 09:00:00,1.0,1.0,1.0
1716,2035-08-03 12:00:00,1.0,1.0,1.0
1717,2035-08-03 15:00:00,1.0,1.0,1.0
1718,2035-08-03 18:00:00,1.0,1.0,1.0
1719,2035-08-03 21:00:00,1.0,1.0,1.0
1720,2035-08-04 00:00:00,1.0,1.0,1.0
1721,2035-08-04 03:00:00,1.0,1.0,1.0
1722,2035-08-04 06:00:00,1.0,1.0,1.0
1723,2035-08-04 09:00:00,1.0,1.0,1.0
1724,2035-08-04 12:00:00,1.0,1.0,1.0
1725,2035-08-04 15:00:00,1.0,1.0,1.0
1726,2035-08-04 18:00:00,1.0,1.0,1.0
1727,2035-08-04 21:00:00,1.0,1.0,1.0
1728,2035-08-05 00:00:00,1.0,1.0,1.0
1729,2035-08-05 03:00:00,1.0,1.0,1.0
1730,2035-08-05 06:00:00,1.0,1.0,1.0
1731,2035-08-05 09:00:00,1.0,1.0,1.0
1732,2035-08-05 12:00:00,1.0,1.0,1.0
1733,2035-08-05 15:00:00,1.0,1.0,1.0
1734,2035-08-05 18:00:00,1.0,1.0,1.0
1735,2035-08-05 21:00:00,1.0,1.0,1.0
1736,2035-08-06 00:00:00,1.0,1.0,1.0
1737,2035-08-06 03:00:00,1.0,1.0,1.0
1738,2035-08-06 06:00:00,1.0,1.0,1.0
1739,2035-08-06 09:00:00,1.0,1.0,1.0
1740,2035-08-06 12:00:00,1.0,1.0,1.0
1741,2035-08-06 15:00:00,1.0,1.0,1.0
1742,2035-08-06 18:00:00,1.0,1.0,1.0
1743,2035-08-06 21:00:00,1.0,1.0,1.0
1744,2035-08-07 00:00:00,1.0,1.0,1.0
1745,2035-08-07 03:00:00,1.0,1.0,1.0
1746,2035-08-07 06:00:00,1.0,1.0,1.0
1747,2035-08-07 09:00:00,1.0,1.0,1.0
1748,2035-08-07 12:00:00,1.0,1.0,1.0
1749,2035-08-07 15:00:00,1.0,1.0,1.0
1750,2035-08-07 18:00:00,1.0,1.0,1.0
1751,2035-08-07 21:00:00,1.0,1.0,1.0
1752,2035-08-08 00:00:00,1.0,1.0,1.0
1753,2035-08-08 03:00:00,1.0,1.0,1.0
1754,2035-08-08 06:00:00,1.0,1.0,1.0
1755,2035-08-08 09:00:00,1.0,1.0,1.0
1756,2035-08-08 12:00:00,1.0,1.0,1.0
1757,2035-08-08 15:00:00,1.0,1.0,1.0
1758,2035-08-08 18:00:00,1.0,1.0,1.0
1759,2035-08-08 21:00:00,1.0,1.0,1.0
1760,2035-08-09 00:00:00,1.0,1.0,1.0
1761,2035-08-09 03:00:00,1.0,1.0,1.0
1762,2035-08-09 06:00:00,1.0,1.0,1.0
1763,2035-08-09 09:00:00,1.0,1.0,1.0
1764,2035-08-09 12:00:00,1.0,1.0,1.0
1765,2035-08-09 15:00:00,1.0,1.0,1.0
1766,2035-08-09 18:00:00,1.0,1.0,1.0
1767,2035-08-09 21:00:00,1.0,1.0,1.0
1768,2035-08-10 00:00:00,1.0,1.0,1.0
1769,2035-08-10 03:00:00,1.0,1.0,1.0
1770,2035-08-10 06:00:00,1.0,1.0,1.0
1771,2035-08-10 09:00:00,1.0,1.0,1.0
1772,2035-08-10 12:00:00,1.0,1.0,1.0
1773,2035-08-10 15:00:00,1.0,1.0,1.0
1774,2035-08-10 18:00:00,1.0,1.0,1.0
1775,2035-08-10 21:00:00,1.0,1.0,1.0
1776,2035-08-11 00:00:00,1.0,1.0,1.0
1777,2035-08-11 03:00:00,1.0,1.0,1.0
1778,2035-08-11 06:00:00,1.0,1.0,1.0
1779,2035-08-11 09:00:00,1.0,1.0,1.0
1780,2035-08-11 12:00:00,1.0,1.0,1.0
1781,2035-08-11 15:00:00,1.0,1.0,1.0
1782,2035-08-11 18:00:00,1.0,1.0,1.0
1783,2035-08-11 21:00:00,1.0,1.0,1.0
1784,2035-08-12 00:00:00,1.0,1.0,1.0
1785,2035-08-12 03:00:00,1.0,1.0,1.0
1786,2035-08-12 06:00:00,1.0,1.0,1.0
1787,2035-08-12 09:00:00,1.0,1.0,1.0
1788,2035-08-12 12:00:00,1.0,1.0,1.0
1789,2035-08-12 15:00:00,1.0,1.0,1.0
1790,2035-08-12 18:00:00,1.0,1.0,1.0
1791,2035-08-12 21:00:00,1.0,1.0,1.0
1792,2035-08-13 00:00:00,1.0,1.0,1.0
1793,2035-08-13 03:00:00,1.0,1.0,1.0
1794,2035-08-13 06:00:00,1.0,1.0,1.0
1795,2035-08-13 09:00:00,1.0,1.0,1.0
1796,2035-08-13 12:00:00,1.0,1.0,1.0
1797,2035-08-13 15:00:00,1.0,1.0,1.0
1798,2035-08-13 18:00:00,1.0,1.0,1.0
1799,2035-08-13 21:00:00,1.0,1.0,1.0
1800,2035-08-14 00:00:00,1.0,1.0,1.0
1801,2035-08-14 03:00:00,1.0,1.0,1.0
1802,2035-08-14 06:00:00,1.0,1.0,1.0
1803,2035-08-14 09:00:00,1.0,1.0,1.0
1804,2035-08-14 12:00:00,1.0,1.0,1.0
1805,2035-08-14 15:00:00,1.0,1.0,1.0
1806,2035-08-14 18:00:00,1.0,1.0,1.0
1807,2035-08-14 21:00:00,1.0,1.0,1.0
1808,2035-08-15 00:00:00,1.0,1.0,1.0
1809,2035-08-15 03:00:00,1.0,1.0,1.0
1810,2035-08-15 06:00:00,1.0,1.0,1.0
1811,2035-08-15 09:00:00,1.0,1.0,1.0
1812,2035-08-15 12:00:00,1.0,1.0,1.0
1813,2035-08-15 15:00:00,1.0,1.0,1.0
1814,2035-08-15 18:00:00,1.0,1.0,1.0
1815,2035-08-15 21:00:00,1.0,1.0,1.0
1816,2035-08-16 00:00:00,1.0,1.0,1.0
1817,2035-08-16 03:00:00,1.0,1.0,1.0
1818,2035-08-16 06:00:00,1.0,1.0,1.0
1819,2035-08-16 09:00:00,1.0,1.0,1.0
1820,2035-08-16 12:00:00,1.0,1.0,1.0
1821,2035-08-16 15:00:00,1.0,1.0,1.0
1822,2035-08-16 18:00:00,1.0,1.0,1.0
1823,2035-08-16 21:00:00,1.0,1.0,1.0
1824,2035-08-17 00:00:00,1.0,1.0,1.0
1825,2035-08-17 03:00:00,1.0,1.0,1.0
1826,2035-08-17 06:00:00,1.0,1.0,1.0
1827,2035-08-17 09:00:00,1.0,1.0,1.0
1828,2035-08-17 12:00:00,1.0,1.0,1.0
1829,2035-08-17 15:00:00,1.0,1.0,1.0
1830,2035-08-17 18:00:00,1.0,1.0,1.0
1831,2035-08-17 21:00:00,1.0,1.0,1.0
1832,2035-08-18 00:00:00,1.0,1.0,1.0
1833,2035-08-18 03:00:00,1.0,1.0,1.0
1834,2035-08-18 06:00:00,1.0,1.0,1.0
1835,2035-08-18 09:00:00,1.0,1.0,1.0
1836,2035-08-18 12:00:00,1.0,1.0,1.0
1837,2035-08-18 15:00:00,1.0,1.0,1.0
1838,2035-08-18 18:00:00,1.0,1.0,1.0
1839,2035-08-18 21:00:00,1.0,1.0,1.0
1840,2035-08-19 00:00:00,1.0,1.0,1.0
1841,2035-08-19 03:00:00,1.0,1.0,1.0
1842,2035-08-19 06:00:00,1.0,1.0,1.0
1843,2035-08-19 09:00:00,1.0,1.0,1.0
1844,2035-08-19 12:00:00,1.0,1.0,1.0
1845,2035-08-19 15:00:00,1.0,1.0,1.0
1846,2035-08-19 18:00:00,1.0,1.0,1.0
1847,2035-08-19 21:00:00,1.0,1.0,1.0
1848,2035-08-20 00:00:00,1.0,1.0,1.0
1849,2035-08-20 03:00:00,1.0,1.0,1.0
1850,2035-08-20 06:00:00,1.0,1.0,1.0
1851,2035-08-20 09:00:00,1.0,1.0,1.0
1852,2035-08-20 12:00:00,1.0,1.0,1.0
1853,2035-08-20 15:00:00,1.0,1.0,1.0
1854,2035-08-20 18:00:00,1.0,1.0,1.0
1855,2035-08-20 21:00:00,1.0,1.0,1.0
1856,2035-08-21 00:00:00,1.0,1.0,1.0
1857,2035-08-21 03:00:00,1.0,1.0,1.0
1858,2035-08-21 06:00:00,1.0,1.0,1.0
1859,2035-08-21 09:00:00,1.0,1.0,1.0
1860,2035-08-21 12:00:00,1.0,1.0,1.0
1861,2035-08-21 15:00:00,1.0,1.0,1.0
1862,2035-08-21 18:00:00,1.0,1.0,1.0
1863,2035-08-21 21:00:00,1.0,1.0,1.0
1864,2035-08-22 00:00:00,1.0,1.0,1.0
1865,2035-08-22 03:00:00,1.0,1.0,1.0
1866,2035-08-22 06:00:00,1.0,1.0,1.0
1867,2035-08-22 09:00:00,1.0,1.0,1.0
1868,2035-08-22 12:00:00,1.0,1.0,1.0
1869,2035-08-22 15:00:00,1.0,1.0,1.0
1870,2035-08-22 18:00:00,1.0,1.0,1.0
1871,2035-08-22 21:00:00,1.0,1.0,1.0
1872,2035-08-23 00:00:00,1.0,1.0,1.0
1873,2035-08-23 03:00:00,1.0,1.0,1.0
1874,2035-08-23 06:00:00,1.0,1.0,1.0
1875,2035-08-23 09:00:00,1.0,1.0,1.0
1876,2035-08-23 12:00:00,1.0,1.0,1.0
1877,2035-08-23 15:00:00,1.0,1.0,1.0
1878,2035-08-23 18:00:00,1.0,1.0,1.0
1879,2035-08-23 21:00:00,1.0,1.0,1.0
1880,2035-08-24 00:00:00,1.0,1.0,1.0
1881,2035-08-24 03:00:00,1.0,1.0,1.0
1882,2035-08-24 06:00:00,1.0,1.0,1.0
1883,2035-08-24 09:00:00,1.0,1.0,1.0
1884,2035-08-24 12:00:00,1.0,1.0,1.0
1885,2035-08-24 15:00:00,1.0,1.0,1.0
1886,2035-08-24 18:00:00,1.0,1.0,1.0
1887,2035-08-24 21:00:00,1.0,1.0,1.0
1888,2035-08-25 00:00:00,1.0,1.0,1.0
1889,2035-08-25 03:00:00,1.0,1.0,1.0
1890,2035-08-25 06:00:00,1.0,1.0,1.0
1891,2035-08-25 09:00:00,1.0,1.0,1.0
1892,2035-08-25 12:00:00,1.0,1.0,1.0
1893,2035-08-25 15:00:00,1.0,1.0,1.0
1894,2035-08-25 18:00:00,1.0,1.0,1.0
1895,2035-08-25 21:00:00,1.0,1.0,1.0
1896,2035-08-26 00:00:00,1.0,1.0,1.0
1897,2035-08-26 03:00:00,1.0,1.0,1.0
1898,2035-08-26 06:00:00,1.0,1.0,1.0
1899,2035-08-26 09:00:00,1.0,1.0,1.0
1900,2035-08-26 12:00:00,1.0,1.0,1.0
1901,2035-08-26 15:00:00,1.0,1.0,1.0
1902,2035-08-26 18:00:00,1.0,1.0,1.0
1903,2035-08-26 21:00:00,1.0,1.0,1.0
1904,2035-08-27 00:00:00,1.0,1.0,1.0
1905,2035-08-27 03:00:00,1.0,1.0,1.0
1906,2035-08-27 06:00:00,1.0,1.0,1.0
1907,2035-08-27 09:00:00,1.0,1.0,1.0
1908,2035-08-27 12:00:00,1.0,1.0,1.0
1909,2035-08-27 15:00:00,1.0,1.0,1.0
1910,2035-08-27 18:00:00,1.0,1.0,1.0
1911,2035-08-27 21:00:00,1.0,1.0,1.0
1912,2035-08-28 00:00:00,1.0,1.0,1.0
1913,2035-08-28 03:00:00,1.0,1.0,1.0
1914,2035-08-28 06:00:00,1.0,1.0,1.0
1915,2035-08-28 09:00:00,1.0,1.0,1.0
1916,2035-08-28 12:00:00,1.0,1.0,1.0
1917,2035-08-28 15:00:00,1.0,1.0,1.0
1918,2035-08-28 18:00:00,1.0,1.0,1.0
1919,2035-08-28 21:00:00,1.0,1.0,1.0
1920,2035-08-29 00:00:00,1.0,1.0,1.0
1921,2035-08-29 03:00:00,1.0,1.0,1.0
1922,2035-08-29 06:00:00,1.0,1.0,1.0
1923,2035-08-29 09:00:00,1.0,1.0,1.0
1924,2035-08-29 12:00:00,1.0,1.0,1.0
1925,2035-08-29 15:00:00,1.0,1.0,1.0
1926,2035-08-29 18:00:00,1.0,1.0,1.0
1927,2035-08-29 21:00:00,1.0,1.0,1.0
1928,2035-08-30 00:00:00,1.0,1.0,1.0
1929,2035-08-30 03:00:00,1.0,1.0,1.0
1930,2035-08-30 06:00:00,1.0,1.0,1.0
1931,2035-08-30 09:00:00,1.0,1.0,1.0
1932,2035-08-30 12:00:00,1.0,1.0,1.0
1933,2035-08-30 15:00:00,1.0,1.0,1.0
1934,2035-08-30 18:00:00,1.0,1.0,1.0
1935,2035-08-30 21:00:00,1.0,1.0,1.0
1936,2035-08-31 00:00:00,1.0,1.0,1.0
1937,2035-08-31 03:00:00,1.0,1.0,1.0
1938,2035-08-31 06:00:00,1.0,1.0,1.0
1939,2035-08-31 09:00:00,1.0,1.0,1.0
1940,2035-08-31 12:00:00,1.0,1.0,1.0
1941,2035-08-31 15:00:00,1.0,1.0,1.0
1942,2035-08-31 18:00:00,1.0,1.0,1.0
1943,2035-08-31 21:00:00,1.0,1.0,1.0
1944,2035-09-01 00:00:00,1.0,1.0,1.0
1945,2035-09-01 03:00:00,1.0,1.0,1.0
1946,2035-09-01 06:00:00,1.0,1.0,1.0
1947,2035-09-01 09:00:00,1.0,1.0,1.0
1948,2035-09-01 12:00:00,1.0,1.0,1.0
1949,2035-09-01 15:00:00,1.0,1.0,1.0
1950,2035-09-01 18:00:00,1.0,1.0,1.0
1951,2035-09-01 21:00:00,1.0,1.0,1.0
1952,2035-09-02 00:00:00,1.0,1.0,1.0
1953,2035-09-02 03:00:00,1.0,1.0,1.0
1954,2035-09-02 06:00:00,1.0,1.0,1.0
1955,2035-09-02 09:00:00,1.0,1.0,1.0
1956,2035-09-02 12:00:00,1.0,1.0,1.0
1957,2035-09-02 15:00:00,1.0,1.0,1.0
1958,2035-09-02 18:00:00,1.0,1.0,1.0
1959,2035-09-02 21:00:00,1.0,1.0,1.0
1960,2035-09-03 00:00:00,1.0,1.0,1.0
1961,2035-09-03 03:00:00,1.0,1.0,1.0
1962,2035-09-03 06:00:00,1.0,1.0,1.0
1963,2035-09-03 09:00:00,1.0,1.0,1.0
1964,2035-09-03 12:00:00,1.0,1.0,1.0
1965,2035-09-03 15:00:00,1.0,1.0,1.0
1966,2035-09-03 18:00:00,1.0,1.0,1.0
1967,2035-09-03 21:00:00,1.0,1.0,1.0
1968,2035-09-04 00:00:00,1.0,1.0,1.0
1969,2035-09-04 03:00:00,1.0,1.0,1.0
1970,2035-09-04 06:00:00,1.0,1.0,1.0
1971,2035-09-04 09:00:00,1.0,1.0,1.0
1972,2035-09-04 12:00:00,1.0,1.0,1.0
1973,2035-09-04 15:00:00,1.0,1.0,1.0
1974,2035-09-04 18:00:00,1.0,1.0,1.0
1975,2035-09-04 21:00:00,1.0,1.0,1.0
1976,2035-09-05 00:00:00,1.0,1.0,1.0
1977,2035-09-05 03:00:00,1.0,1.0,1.0
1978,2035-09-05 06:00:00,1.0,1.0,1.0
1979,2035-09-05 09:00:00,1.0,1.0,1.0
1980,2035-09-05 12:00:00,1.0,1.0,1.0
1981,2035-09-05 15:00:00,1.0,1.0,1.0
1982,2035-09-05 18:00:00,1.0,1.0,1.0
1983,2035-09-05 21:00:00,1.0,1.0,1.0
1984,2035-09-06 00:00:00,1.0,1.0,1.0
1985,2035-09-06 03:00:00,1.0,1.0,1.0
1986,2035-09-06 06:00:00,1.0,1.0,1.0
1987,2035-09-06 09:00:00,1.0,1.0,1.0
1988,2035-09-06 12:00:00,1.0,1.0,1.0
1989,2035-09-06 15:00:00,1.0,1.0,1.0
1990,2035-09-06 18:00:00,1.0,1.0,1.0
1991,2035-09-06 21:00:00,1.0,1.0,1.0
1992,2035-09-07 00:00:00,1.0,1.0,1.0
1993,2035-09-07 03:00:00,1.0,1.0,1.0
1994,2035-09-07 06:00:00,1.0,1.0,1.0
1995,2035-09-07 09:00:00,1.0,1.0,1.0
1996,2035-09-07 12:00:00,1.0,1.0,1.0
1997,2035-09-07 15:00:00,1.0,1.0,1.0
1998,2035-09-07 18:00:00,1.0,1.0,1.0
1999,2035-09-07 21:00:00,1.0,1.0,1.0
2000,2035-09-08 00:00:00,1.0,1.0,1.0
2001,2035-09-08 03:00:00,1.0,1.0,1.0
2002,2035-09-08 06:00:00,1.0,1.0,1.0
2003,2035-09-08 09:00:00,1.0,1.0,1.0
2004,2035-09-08 12:00:00,1.0,1.0,1.0
2005,2035-09-08 15:00:00,1.0,1.0,1.0
2006,2035-09-08 18:00:00,1.0,1.0,1.0
2007,2035-09-08 21:00:00,1.0,1.0,1.0
2008,2035-09-09 00:00:00,1.0,1.0,1.0
2009,2035-09-09 03:00:00,1.0,1.0,1.0
2010,2035-09-09 06:00:00,1.0,1.0,1.0
2011,2035-09-09 09:00:00,1.0,1.0,1.0
2012,2035-09-09 12:00:00,1.0,1.0,1.0
2013,2035-09-09 15:00:00,1.0,1.0,1.0
2014,2035-09-09 18:00:00,1.0,1.0,1.0
2015,2035-09-09 21:00:00,1.0,1.0,1.0
2016,2035-09-10 00:00:00,1.0,1.0,1.0
2017,2035-09-10 03:00:00,1.0,1.0,1.0
2018,2035-09-10 06:00:00,1.0,1.0,1.0
2019,2035-09-10 09:00:00,1.0,1.0,1.0
2020,2035-09-10 12:00:00,1.0,1.0,1.0
2021,2035-09-10 15:00:00,1.0,1.0,1.0
2022,2035-09-10 18:00:00,1.0,1.0,1.0
2023,2035-09-10 21:00:00,1.0,1.0,1.0
2024,2035-09-11 00:00:00,1.0,1.0,1.0
2025,2035-09-11 03:00:00,1.0,1.0,1.0
2026,2035-09-11 06:00:00,1.0,1.0,1.0
2027,2035-09-11 09:00:00,1.0,1.0,1.0
2028,2035-09-11 12:00:00,1.0,1.0,1.0
2029,2035-09-11 15:00:00,1.0,1.0,1.0
2030,2035-09-11 18:00:00,1.0,1.0,1.0
